,0.2,0.4,0.6,0.8,1,1.2
1665,-1195256,-10012,-215976,-1227198,75376,-6374
1666,-1195924,-9728,-216360,-1227294,75996,-6384
1667,-1196916,-9808,-216156,-1228222,75744,-6400
1668,-1197344,-10082,-216100,-1228930,75848,-6652
1669,-1199036,-10094,-216244,-1230162,75480,-6290
1670,-1200264,-9586,-217324,-1231290,75250,-5718
1671,-1200832,-9482,-217180,-1232322,75374,-6000
1672,-1201644,-9342,-217544,-1233050,75594,-5944
1673,-1202556,-8820,-217744,-1233382,76232,-6062
1674,-1203508,-8862,-217716,-1234250,76372,-6206
1675,-1204636,-8960,-218780,-1235646,76486,-6544
1676,-1205740,-8478,-219124,-1236690,76510,-6722
1677,-1206964,-8054,-219804,-1237594,76090,-6922
1678,-1207824,-8212,-219400,-1238746,76222,-6112
1679,-1208732,-8602,-219860,-1239418,76074,-6002
1680,-1209316,-7938,-220088,-1239446,75894,-5988
1681,-1209944,-7956,-219480,-1239850,76286,-6394
1682,-1210608,-7764,-218548,-1240686,76030,-6428
1683,-1210264,-7896,-219276,-1241370,76038,-7250
1684,-1211528,-8058,-218576,-1241794,76162,-7046
1685,-1212352,-8278,-218632,-1242106,76298,-6910
1686,-1213092,-8918,-219044,-1242170,75934,-6634
1687,-1213100,-8598,-218600,-1242782,76094,-6664
1688,-1213988,-8946,-218680,-1242986,76606,-7142
1689,-1214768,-9164,-217520,-1244258,77138,-8068
1690,-1215404,-9460,-217336,-1245134,76586,-8022
1691,-1216612,-9164,-217704,-1245998,76050,-8100
1692,-1217300,-8930,-216936,-1246838,76478,-7874
1693,-1218860,-8956,-216984,-1247794,76930,-8032
1694,-1219428,-9342,-216804,-1247482,77342,-7910
1695,-1219772,-9482,-217388,-1247762,77502,-8262
1696,-1220744,-9426,-217324,-1249646,77610,-8238
1697,-1221380,-10194,-217540,-1251118,77950,-8420
1698,-1221548,-10328,-217392,-1252030,77194,-8234
1699,-1222720,-9962,-218244,-1252930,77062,-8168
1700,-1223264,-9158,-218420,-1253518,76282,-8244
1701,-1224136,-9420,-218520,-1253470,76562,-7918
1702,-1224788,-8862,-218160,-1254382,76398,-7548
1703,-1226392,-8902,-217836,-1255102,76478,-7630
1704,-1227520,-8958,-216800,-1255730,76406,-7974
1705,-1228520,-9264,-216912,-1256742,76370,-7736
1706,-1228644,-9240,-217692,-1258342,76212,-7336
1707,-1230380,-9664,-217952,-1258566,76592,-7480
1708,-1230900,-10138,-218260,-1259342,76324,-7230
1709,-1231916,-10158,-217788,-1259386,75896,-7424
1710,-1233772,-10076,-217772,-1259854,76478,-6934
1711,-1234676,-10058,-217260,-1261242,76730,-7172
1712,-1235476,-9604,-217240,-1262134,76890,-6706
1713,-1235292,-9416,-217888,-1262750,76642,-6924
1714,-1236024,-9246,-218236,-1264458,76870,-6206
1715,-1236664,-8880,-218984,-1265326,76450,-6866
1716,-1237412,-9120,-219416,-1266650,76748,-6444
1717,-1238380,-9114,-219104,-1266886,76460,-6514
1718,-1238992,-9098,-219052,-1267570,76548,-6798
1719,-1239896,-8780,-219436,-1268358,76632,-7382
1720,-1240500,-8882,-220032,-1269366,76648,-7342
1721,-1241560,-8926,-219528,-1270026,76044,-7306
1722,-1242052,-9046,-219648,-1270894,76832,-7290
1723,-1242404,-9026,-219820,-1271222,76452,-6612
1724,-1243328,-8778,-220508,-1272410,76372,-6432
1725,-1243996,-8838,-221320,-1273098,76116,-6064
1726,-1244660,-8308,-221456,-1273586,76480,-5946
1727,-1246060,-8664,-221936,-1274742,76580,-5890
1728,-1246588,-8416,-222160,-1275554,75502,-5784
1729,-1246580,-8354,-223008,-1276194,75794,-5340
1730,-1247052,-8338,-223812,-1277238,75274,-5218
1731,-1247640,-7678,-223820,-1277442,74470,-4892
1732,-1248392,-7208,-223588,-1278266,75600,-4882
1733,-1249152,-6966,-224128,-1278606,75888,-5124
1734,-1249812,-7270,-224384,-1279714,76164,-5702
1735,-1249868,-6916,-224208,-1280706,76096,-5104
1736,-1250232,-6920,-224080,-1281594,75924,-5002
1737,-1250656,-6262,-224448,-1282766,76356,-4544
1738,-1251476,-6034,-224900,-1283734,76200,-4688
1739,-1252716,-6590,-224284,-1284442,75644,-4624
1740,-1253008,-6320,-224828,-1284702,76168,-4584
1741,-1253676,-5918,-224164,-1286678,76676,-4646
1742,-1254408,-6662,-224292,-1286662,77036,-4418
1743,-1255248,-6178,-225248,-1287538,76504,-4844
1744,-1256084,-6328,-224540,-1288530,77524,-4960
1745,-1256692,-5996,-225108,-1289070,77468,-4780
1746,-1257936,-6072,-225116,-1289406,78028,-4814
1747,-1258648,-6542,-225056,-1290566,77660,-4454
1748,-1258508,-6846,-225440,-1290802,77660,-4370
1749,-1259608,-7008,-225944,-1291450,77600,-4530
1750,-1260040,-7124,-225900,-1291870,77712,-4620
1751,-1260576,-7188,-225516,-1292674,77268,-5018
1752,-1261432,-8224,-225756,-1293834,76892,-4504
1753,-1262424,-7898,-225556,-1293870,77466,-4270
1754,-1263404,-8082,-226132,-1294046,77876,-4624
1755,-1263324,-7894,-226924,-1295134,78016,-4892
1756,-1264468,-8156,-227092,-1295190,77642,-4668
1757,-1264724,-8064,-226860,-1296554,77278,-4686
1758,-1264604,-8680,-227056,-1297642,76870,-5348
1759,-1265644,-8958,-227076,-1297570,77010,-5734
1760,-1265948,-8896,-227488,-1297890,77462,-5868
1761,-1267164,-8446,-227900,-1298818,76946,-5330
1762,-1267812,-8194,-227380,-1299698,76462,-4922
1763,-1268104,-7934,-228336,-1300918,76994,-5178
1764,-1268544,-7998,-228972,-1301678,78054,-5780
1765,-1269536,-8074,-229696,-1302218,78350,-5838
1766,-1269112,-7988,-229732,-1303070,78162,-5906
1767,-1270208,-8152,-230404,-1303770,78110,-6270
1768,-1271152,-7986,-229620,-1304122,77622,-5854
1769,-1272196,-7686,-229940,-1304754,77618,-5632
1770,-1272776,-7070,-229640,-1305582,77646,-5540
1771,-1273812,-7304,-230492,-1305830,78162,-5612
1772,-1274884,-8112,-231016,-1306266,78054,-5878
1773,-1276136,-7748,-230640,-1307498,77758,-5878
1774,-1276288,-7792,-230580,-1308690,77818,-6072
1775,-1276920,-7304,-231092,-1309962,77802,-6346
1776,-1277720,-7476,-231268,-1309678,77798,-6650
1777,-1278320,-7436,-231044,-1310082,77938,-6470
1778,-1279296,-7306,-230628,-1311122,77622,-6200
1779,-1280204,-6728,-230480,-1311770,77270,-6004
1780,-1280628,-6568,-230792,-1312598,77022,-5366
1781,-1281356,-6452,-230796,-1313218,76792,-4918
1782,-1282092,-6296,-230200,-1314634,76500,-5516
1783,-1283228,-6692,-231012,-1315162,76288,-6086
1784,-1284044,-7020,-232036,-1316166,76456,-6292
1785,-1285460,-6940,-232404,-1317634,76284,-6238
1786,-1286900,-7574,-232288,-1318690,75880,-5402
1787,-1286868,-7588,-232532,-1319742,75736,-5342
1788,-1287964,-7634,-232584,-1320922,75076,-5412
1789,-1288940,-6668,-233228,-1322370,74740,-4944
1790,-1289544,-6958,-233044,-1322470,74210,-4900
1791,-1290012,-6898,-233048,-1323226,74274,-5382
1792,-1290812,-7404,-233356,-1323558,74770,-5518
1793,-1292096,-8040,-233624,-1324098,74856,-6008
1794,-1292800,-7948,-233836,-1324438,75044,-6392
1795,-1293568,-8364,-232892,-1324766,75392,-6902
1796,-1294208,-8594,-232568,-1325314,75368,-6718
1797,-1294912,-8608,-232624,-1326542,75056,-6848
1798,-1295776,-8618,-233280,-1326742,74908,-7112
1799,-1296240,-9118,-233788,-1326850,74480,-7366
1800,-1297056,-9674,-233656,-1327394,75376,-7112
1801,-1297924,-9752,-233824,-1328142,75372,-7764
1802,-1298488,-10204,-234048,-1329190,75616,-7968
1803,-1298836,-9668,-234028,-1330418,75644,-8308
1804,-1299316,-9074,-233480,-1330838,75280,-8200
1805,-1299740,-9278,-233240,-1332218,75080,-8364
1806,-1300328,-9802,-233900,-1332942,75508,-8160
1807,-1301140,-9278,-234536,-1334082,75120,-7652
1808,-1302228,-9444,-234440,-1334726,75096,-7258
1809,-1302692,-8854,-234656,-1335146,74256,-7050
1810,-1303156,-8462,-234196,-1335798,74308,-6716
1811,-1304148,-7902,-233680,-1337038,74308,-6264
1812,-1304396,-8006,-233960,-1337834,74384,-6492
1813,-1305032,-7780,-234084,-1338782,74604,-6710
1814,-1306124,-7904,-234924,-1339854,74356,-6864
1815,-1306716,-8112,-235028,-1340714,73760,-6334
1816,-1307184,-7380,-235024,-1340934,73326,-6138
1817,-1308524,-7312,-234812,-1341782,73320,-5744
1818,-1309740,-7210,-234984,-1342686,73520,-5622
1819,-1310648,-6902,-235256,-1343290,73782,-5518
1820,-1311304,-6784,-235864,-1343422,73718,-5708
1821,-1311944,-6304,-236112,-1344038,73646,-6308
1822,-1311848,-6356,-236056,-1344950,73712,-6746
1823,-1312296,-6210,-236952,-1346926,73426,-7204
1824,-1313724,-5904,-237624,-1348186,72878,-7024
1825,-1314272,-5660,-237348,-1349126,72900,-6778
1826,-1314896,-5470,-236864,-1350762,73212,-6542
1827,-1315624,-5176,-237064,-1352022,73708,-6850
1828,-1316256,-5762,-237456,-1354098,73414,-7218
1829,-1316848,-5284,-238004,-1355382,73254,-6814
1830,-1317460,-5052,-238360,-1355906,73428,-7362
1831,-1317768,-5892,-238968,-1356346,73740,-7154
1832,-1318628,-6078,-239964,-1357190,73400,-7368
1833,-1320208,-6020,-240352,-1358550,73596,-7290
1834,-1321272,-6346,-240260,-1359346,73984,-7832
1835,-1322152,-5860,-240704,-1360722,74240,-8166
1836,-1322244,-6178,-241272,-1361990,73970,-8348
1837,-1323172,-5872,-240664,-1362170,73546,-8448
1838,-1323836,-5778,-241232,-1363450,73798,-8080
1839,-1323980,-6460,-240996,-1363974,74030,-8278
1840,-1324180,-6352,-240892,-1364278,74198,-8556
1841,-1324520,-6782,-241320,-1364886,74078,-8602
1842,-1325664,-6984,-241616,-1365950,73838,-8564
1843,-1327064,-7128,-241140,-1366270,74038,-8936
1844,-1327424,-6976,-240724,-1367398,74250,-8764
1845,-1328104,-6808,-240840,-1368694,74222,-8554
1846,-1329568,-6038,-241980,-1369850,73810,-7912
1847,-1330356,-5988,-241840,-1371526,74166,-7888
1848,-1331028,-6262,-242372,-1371910,73746,-7912
1849,-1331920,-6098,-241912,-1372826,74438,-7866
1850,-1332700,-5990,-242800,-1373882,75494,-7970
1851,-1333100,-6562,-242400,-1374514,75654,-7970
1852,-1333320,-6294,-242436,-1374910,75298,-7494
1853,-1334216,-6718,-242412,-1375470,75330,-8110
1854,-1334144,-6850,-242720,-1376594,75894,-7800
1855,-1334660,-7752,-242492,-1377562,75530,-8328
1856,-1334824,-8602,-243112,-1378190,75346,-7720
1857,-1335592,-9342,-243436,-1378998,75314,-7460
1858,-1335964,-8836,-243728,-1380174,75890,-7220
1859,-1336480,-8364,-243320,-1381266,76026,-7146
1860,-1336892,-8664,-243696,-1382126,75650,-6866
1861,-1337848,-9106,-244228,-1383018,75366,-6842
1862,-1338564,-9044,-244208,-1383922,76254,-7008
1863,-1339348,-9788,-244344,-1384482,76430,-7576
1864,-1339440,-9806,-244696,-1385410,77166,-7326
1865,-1341184,-10122,-245380,-1385466,77570,-7938
1866,-1342328,-9942,-245712,-1385742,77730,-7466
1867,-1343320,-9154,-247096,-1385874,77010,-7200
1868,-1344088,-8504,-246756,-1387130,77218,-7536
1869,-1344920,-9054,-246960,-1387062,77806,-7850
1870,-1345620,-9052,-247936,-1388662,78074,-7598
1871,-1346692,-8712,-247804,-1389718,78934,-7410
1872,-1347688,-8410,-247804,-1390758,78414,-8178
1873,-1348368,-7894,-248152,-1391558,78518,-8606
1874,-1349632,-7400,-249044,-1392110,78198,-8342
1875,-1350604,-7448,-248876,-1392846,78326,-8350
1876,-1352096,-7536,-249072,-1393346,78190,-8896
1877,-1353168,-7642,-248748,-1394870,77370,-7742
1878,-1352848,-8278,-249172,-1395730,77002,-7856
1879,-1354068,-8140,-249384,-1396386,77514,-7992
1880,-1354312,-8758,-249504,-1397358,76658,-7952
1881,-1355048,-8888,-249120,-1397874,76446,-7868
1882,-1355696,-8928,-249424,-1398814,77638,-7860
1883,-1357000,-8888,-249876,-1399674,77790,-7230
1884,-1357544,-9052,-249028,-1400394,77970,-6816
1885,-1358008,-9416,-249044,-1401222,77506,-6036
1886,-1359124,-8922,-249640,-1401842,78148,-6052
1887,-1360028,-8610,-249888,-1402842,77228,-5456
1888,-1360640,-8860,-250228,-1403954,78188,-5390
1889,-1361544,-10012,-250724,-1403846,77510,-5466
1890,-1361880,-10062,-250180,-1405262,76654,-5910
1891,-1362380,-9938,-249996,-1406962,77158,-6068
1892,-1362752,-9854,-250804,-1407262,76078,-6228
1893,-1363492,-9942,-250776,-1407778,75634,-6090
1894,-1364980,-9730,-250592,-1408978,75146,-6104
1895,-1365784,-9602,-250364,-1410050,74922,-6542
1896,-1365880,-9718,-250516,-1410350,74818,-6406
1897,-1365896,-9592,-250096,-1410846,74638,-6710
1898,-1366228,-9052,-250256,-1412022,74686,-7692
1899,-1366820,-8770,-250196,-1413042,75642,-7530
1900,-1367396,-8196,-250456,-1413882,75646,-7922
1901,-1367976,-8216,-250184,-1414102,75730,-8180
1902,-1368480,-8622,-249892,-1414866,75542,-8426
1903,-1368632,-8208,-249332,-1416030,76118,-8172
1904,-1370332,-8162,-250104,-1416758,76550,-8002
1905,-1371252,-8262,-249512,-1417926,76656,-8482
1906,-1371868,-7606,-249344,-1418178,77064,-7564
1907,-1372420,-7466,-249656,-1418982,76908,-7500
1908,-1373148,-7858,-249952,-1419838,76544,-7824
1909,-1373404,-7718,-250720,-1419702,76390,-7546
1910,-1374152,-7448,-249884,-1420758,76326,-7460
1911,-1374048,-6874,-249724,-1421438,76682,-7746
1912,-1375012,-6276,-249208,-1422070,77090,-7682
1913,-1376596,-6258,-249520,-1422298,76366,-7840
1914,-1377680,-6288,-250340,-1423346,76330,-8278
1915,-1377460,-6648,-250280,-1424346,76066,-7380
1916,-1378288,-6470,-250280,-1424634,75442,-7408
1917,-1378924,-6634,-250732,-1424782,75682,-7664
1918,-1379628,-6624,-250492,-1425286,75402,-7812
1919,-1380152,-6674,-250444,-1426178,74758,-7310
1920,-1381152,-6864,-250364,-1426858,74680,-6842
1921,-1381720,-7098,-250620,-1427346,75080,-6904
1922,-1382432,-7152,-250772,-1428906,75152,-6516
1923,-1383396,-6870,-251100,-1429726,74676,-6570
1924,-1383892,-7400,-250972,-1431122,75088,-6518
1925,-1384760,-7334,-250876,-1431486,75288,-6098
1926,-1386712,-7206,-251268,-1432570,75136,-6660
1927,-1387876,-6980,-251820,-1433882,75208,-6396
1928,-1388704,-7048,-252184,-1435318,75652,-6276
1929,-1389240,-7016,-252672,-1435862,75836,-6448
1930,-1389888,-6786,-253432,-1436682,76424,-6094
1931,-1390564,-6800,-253216,-1437106,76036,-5992
1932,-1391656,-6622,-253384,-1437850,75526,-6214
1933,-1392348,-6796,-254132,-1438482,75566,-6158
1934,-1392552,-6634,-254292,-1439510,75754,-6004
1935,-1393824,-6760,-255052,-1440646,76490,-6230
1936,-1394532,-7236,-255788,-1441670,76746,-6044
1937,-1395868,-7090,-256320,-1441886,77082,-5824
1938,-1396636,-7032,-255608,-1443354,76898,-5938
1939,-1397552,-6666,-256764,-1443938,76986,-5934
1940,-1398112,-6630,-257060,-1444550,77194,-6294
1941,-1399056,-7052,-257304,-1444938,77110,-6274
1942,-1399316,-7726,-257364,-1445558,77370,-6658
1943,-1400636,-7368,-258176,-1446566,77258,-7220
1944,-1401036,-7706,-257980,-1447338,77026,-6944
1945,-1401948,-7604,-257668,-1448882,76422,-6806
1946,-1403580,-6864,-258032,-1449090,76562,-6956
1947,-1403632,-6962,-258460,-1450218,77430,-6850
1948,-1404016,-7490,-258264,-1450902,77242,-6394
1949,-1404356,-7534,-259212,-1451930,76958,-6714
1950,-1405936,-7082,-258512,-1453394,77438,-7008
1951,-1406484,-7030,-258724,-1453710,77722,-7080
1952,-1406792,-7280,-259172,-1454562,77326,-7006
1953,-1407832,-7128,-258528,-1454962,77170,-6894
1954,-1408732,-7376,-259124,-1456318,76954,-7128
1955,-1409008,-7816,-259632,-1457190,77302,-7144
1956,-1409268,-8010,-259676,-1458274,77246,-7106
1957,-1410176,-8212,-259900,-1459130,77518,-6928
1958,-1410528,-8030,-259564,-1460210,77754,-6308
1959,-1411060,-8192,-259048,-1460886,78118,-6670
1960,-1411172,-7670,-257912,-1462010,77276,-6168
1961,-1412220,-8198,-257912,-1463250,77676,-6126
1962,-1412408,-8314,-258072,-1464506,78028,-6478
1963,-1413024,-8430,-259048,-1465034,77088,-6802
1964,-1413704,-9362,-258864,-1466630,77084,-6452
1965,-1413644,-9224,-259060,-1467370,77656,-5752
1966,-1414388,-8944,-260076,-1467838,78168,-5402
1967,-1415236,-9478,-260596,-1468122,77824,-5482
1968,-1416512,-9962,-260932,-1468834,77900,-4754
1969,-1416972,-10212,-260308,-1469562,78716,-5488
1970,-1417984,-11000,-260848,-1470646,79488,-5090
1971,-1418684,-11318,-261696,-1471742,79776,-5250
1972,-1419548,-11540,-262036,-1472926,79840,-6118
1973,-1421160,-11014,-261536,-1473530,79632,-5858
1974,-1421528,-11462,-261044,-1474418,79540,-5720
1975,-1421700,-11480,-260740,-1475414,79704,-5874
1976,-1422292,-10902,-261492,-1476206,80164,-5934
1977,-1423232,-10794,-261328,-1477142,80908,-6528
1978,-1423632,-10712,-261192,-1478362,80548,-5798
1979,-1424488,-10988,-260780,-1479934,80044,-5976
1980,-1425940,-11278,-260344,-1480806,81264,-5994
1981,-1426428,-11548,-259944,-1481546,80984,-6386
1982,-1426484,-11820,-260504,-1481830,82020,-6572
1983,-1426988,-11926,-260428,-1482734,81936,-6194
1984,-1427368,-12418,-260928,-1483342,81724,-6182
1985,-1427648,-12832,-260868,-1484690,82272,-6416
1986,-1428696,-12840,-260788,-1485686,82860,-6382
1987,-1428916,-12242,-261196,-1485774,83024,-6140
1988,-1429772,-12142,-262256,-1485670,83212,-5524
1989,-1429468,-12144,-262152,-1487270,83660,-6246
1990,-1430516,-11480,-261892,-1487562,83560,-6192
1991,-1431516,-11160,-261676,-1488122,83248,-6020
1992,-1432372,-11300,-261936,-1488986,84016,-5970
1993,-1433408,-10876,-262812,-1489618,84464,-5672
1994,-1433752,-11290,-262508,-1490898,85148,-6066
1995,-1434484,-11858,-262884,-1491602,84616,-5968
1996,-1434728,-11402,-262868,-1493554,83924,-6014
1997,-1435252,-11162,-262444,-1494446,84144,-5848
1998,-1435488,-10942,-262680,-1495422,84308,-5074
1999,-1436100,-11414,-262984,-1495602,84092,-5736
2000,-1436876,-11580,-264352,-1496746,84212,-5804
2001,-1438648,-11192,-264532,-1497294,83500,-5738
2002,-1438536,-11082,-264108,-1497370,83496,-6202
2003,-1439136,-11082,-264164,-1498322,83964,-5644
2004,-1440140,-11468,-264396,-1499458,83636,-5436
2005,-1441020,-10918,-264472,-1500594,82980,-5290
2006,-1441488,-10950,-265592,-1501306,82764,-5982
2007,-1442356,-10278,-265452,-1501738,83592,-5820
2008,-1442360,-10492,-265016,-1502118,83064,-5444
2009,-1444088,-10352,-265408,-1503438,82832,-5426
2010,-1444504,-10482,-265088,-1504470,83012,-5606
2011,-1444400,-10614,-264932,-1506322,83624,-5432
2012,-1444844,-10522,-265104,-1508046,83080,-5104
2013,-1445728,-10538,-265244,-1509018,82308,-5384
2014,-1446624,-10452,-265260,-1510470,82296,-4876
2015,-1447392,-11002,-265440,-1511646,82716,-5082
2016,-1448112,-10922,-265940,-1513034,82920,-5418
2017,-1448836,-10578,-266304,-1514402,82796,-5296
2018,-1449276,-10228,-266228,-1516286,82920,-5338
2019,-1450468,-10198,-266412,-1516898,83644,-5528
2020,-1451192,-10312,-266988,-1517638,84192,-4766
2021,-1451536,-10264,-267568,-1517918,83556,-4620
2022,-1452788,-10842,-267244,-1519074,83352,-4910
2023,-1453016,-10642,-267436,-1520438,83260,-5304
2024,-1453692,-10200,-267304,-1521770,83308,-5454
2025,-1454028,-9800,-267624,-1522498,83582,-5510
2026,-1454900,-9996,-268108,-1523594,83882,-5216
2027,-1455424,-9538,-268092,-1524678,84514,-5608
2028,-1456152,-9342,-268188,-1525686,84594,-5182
2029,-1457016,-8510,-268804,-1526382,84450,-5486
2030,-1458192,-8390,-268192,-1528102,84662,-5906
2031,-1459144,-8004,-267696,-1528638,84494,-5826
2032,-1459840,-7520,-268596,-1529074,84690,-6172
2033,-1459516,-7500,-269020,-1529794,84462,-6316
2034,-1459868,-8140,-269148,-1530754,83950,-6876
2035,-1460076,-8256,-269560,-1531466,83686,-6792
2036,-1460960,-8104,-269428,-1532358,82950,-6818
2037,-1461644,-8184,-269888,-1533406,82818,-6516
2038,-1461748,-8172,-269988,-1533698,82910,-5912
2039,-1463632,-8232,-269728,-1535270,83850,-5018
2040,-1465132,-7822,-269632,-1536198,84314,-4342
2041,-1466100,-7692,-269552,-1536474,84546,-4108
2042,-1466748,-7394,-269696,-1536102,84666,-4158
2043,-1467640,-7428,-269464,-1537158,84970,-4376
2044,-1468112,-7516,-269548,-1537302,85146,-4628
2045,-1468640,-7664,-270072,-1538362,85878,-5124
2046,-1468528,-7366,-270008,-1539174,86290,-4710
2047,-1469096,-8084,-269892,-1540450,87070,-5004
2048,-1470064,-7830,-270656,-1540990,87190,-5284
2049,-1470784,-8742,-271160,-1541498,87706,-5192
2050,-1470972,-8956,-270984,-1542730,87894,-5598
2051,-1472804,-8570,-271380,-1543242,88130,-5816
2052,-1473892,-8778,-271024,-1544106,87934,-5670
2053,-1475540,-9626,-271172,-1544938,87746,-6062
2054,-1476904,-9108,-270992,-1546902,87442,-5872
2055,-1477616,-8762,-271552,-1548482,87638,-5598
2056,-1478700,-8774,-271736,-1549106,87062,-5020
2057,-1480108,-9150,-271708,-1549986,87102,-5038
2058,-1480876,-9036,-270896,-1550878,86866,-5058
2059,-1482004,-8468,-271236,-1551558,86354,-4686
2060,-1483052,-7996,-270944,-1551970,86342,-4830
2061,-1483636,-8570,-271392,-1552238,85934,-4954
2062,-1484396,-8860,-271056,-1552558,86114,-4642
2063,-1484800,-9542,-270932,-1552650,86650,-4818
2064,-1485484,-9926,-270928,-1553538,87414,-5112
2065,-1486656,-9910,-271788,-1554022,87538,-5612
2066,-1487280,-10184,-272076,-1555022,87710,-5376
2067,-1487708,-9960,-272368,-1555210,87874,-5430
2068,-1488864,-9814,-272532,-1555834,88290,-5332
2069,-1489264,-9754,-272800,-1557042,87958,-5882
2070,-1490176,-9698,-272928,-1557678,87690,-5476
2071,-1491320,-9616,-273428,-1559110,87262,-5062
2072,-1491796,-9406,-273792,-1560158,86942,-4348
2073,-1492460,-9508,-274044,-1560686,86222,-4764
2074,-1493308,-9202,-273056,-1561462,86506,-4612
2075,-1493728,-9360,-273424,-1562582,87694,-4628
2076,-1494276,-8892,-273256,-1563594,87898,-4478
2077,-1495320,-9512,-273076,-1563706,87030,-4120
2078,-1496536,-9298,-273584,-1564130,86454,-4304
2079,-1496652,-8958,-274056,-1565290,85768,-4706
2080,-1498156,-8744,-274576,-1565678,85704,-4544
2081,-1498768,-8914,-274452,-1566966,86736,-4074
2082,-1498796,-8992,-273908,-1567798,86388,-4622
2083,-1499620,-8628,-273776,-1568170,86680,-4478
2084,-1499484,-9120,-274188,-1568546,86728,-4636
2085,-1500088,-9198,-274044,-1568702,86936,-4732
2086,-1500572,-9084,-274136,-1569382,87056,-4702
2087,-1500832,-9250,-274172,-1570966,87032,-4932
2088,-1501128,-9126,-274420,-1572302,85680,-5584
2089,-1501356,-8660,-275004,-1573038,85904,-5686
2090,-1501448,-8570,-275492,-1572882,86944,-5576
2091,-1501740,-8286,-275340,-1573758,86528,-5176
2092,-1501636,-8230,-275076,-1574982,86376,-5890
2093,-1502808,-7530,-275748,-1575398,87292,-6094
2094,-1502808,-7280,-275916,-1576874,86376,-6200
2095,-1502944,-7680,-276112,-1577578,86988,-6776
2096,-1503124,-7832,-276396,-1578482,87044,-7296
2097,-1503916,-7286,-276928,-1578314,86676,-7332
2098,-1504572,-7628,-277096,-1578674,86612,-7194
2099,-1504916,-7788,-277084,-1578926,87336,-7266
2100,-1504884,-7702,-277352,-1579482,88344,-7328
2101,-1505072,-7604,-277068,-1579590,88544,-7748
2102,-1506232,-7202,-276884,-1580062,87924,-7136
2103,-1507100,-7438,-277788,-1580862,88670,-7456
2104,-1508240,-8156,-277704,-1582318,89254,-7448
2105,-1509244,-8100,-277892,-1582966,89194,-7200
2106,-1510092,-8072,-277312,-1584118,89330,-7504
2107,-1510840,-8660,-278040,-1585146,89618,-7762
2108,-1511844,-8610,-277396,-1586366,89954,-7678
2109,-1512388,-8684,-277336,-1587094,90598,-7626
2110,-1512452,-8442,-277980,-1587758,90562,-7196
2111,-1513344,-8358,-278272,-1588722,91058,-7622
2112,-1513344,-8194,-278500,-1589498,90734,-7030
2113,-1513724,-8382,-278416,-1589746,90702,-7040
2114,-1513264,-8818,-278508,-1590570,91490,-7632
2115,-1513820,-9026,-279048,-1591698,92250,-7172
2116,-1513992,-9240,-279728,-1592562,91282,-7872
2117,-1514280,-9052,-279916,-1593098,90890,-8334
2118,-1514884,-9850,-280052,-1594946,91330,-8702
2119,-1516236,-9926,-280568,-1595578,90790,-8902
2120,-1516704,-9730,-279784,-1596342,90522,-8690
2121,-1517844,-9982,-280328,-1597354,90470,-9108
2122,-1518332,-10598,-280888,-1597086,90694,-9332
2123,-1519228,-10974,-281780,-1598266,90036,-9288
2124,-1519832,-10960,-282488,-1599238,89632,-9114
2125,-1520484,-10226,-281604,-1599930,89616,-9710
2126,-1522460,-10590,-280700,-1600414,89372,-9860
2127,-1523812,-10544,-281040,-1601254,89180,-9568
2128,-1524720,-10920,-281696,-1602326,89104,-9888
2129,-1524780,-11142,-281836,-1603110,89256,-9366
2130,-1525888,-10920,-281400,-1603614,89272,-9512
2131,-1527016,-10768,-282264,-1604626,89204,-9040
2132,-1527744,-10562,-282528,-1605266,89956,-10578
2133,-1528300,-10012,-283232,-1606510,90232,-10770
2134,-1529120,-10290,-284012,-1606366,89712,-10374
2135,-1530476,-10394,-284048,-1607126,88844,-9730
2136,-1531692,-10122,-283868,-1608718,89892,-9506
2137,-1532516,-10098,-283832,-1609870,89164,-8952
2138,-1533296,-9880,-283484,-1610786,88832,-8548
2139,-1534052,-9688,-284044,-1611766,88036,-8856
2140,-1534860,-9790,-284260,-1612494,88712,-8148
2141,-1535580,-9826,-284412,-1613274,88160,-7926
2142,-1536916,-9378,-285120,-1614030,88292,-8184
2143,-1537392,-9422,-286080,-1615506,89092,-8058
2144,-1538140,-9512,-286824,-1616298,88036,-7838
2145,-1538444,-9442,-287476,-1617098,87948,-7336
2146,-1539252,-9670,-288752,-1616750,87488,-7384
2147,-1540200,-10086,-289056,-1618026,88060,-7136
2148,-1541024,-10550,-289160,-1618750,87404,-7392
2149,-1541660,-9996,-290096,-1620118,86812,-7190
2150,-1542444,-9662,-290088,-1620830,87344,-7408
2151,-1544012,-9888,-289876,-1621362,87436,-7712
2152,-1544588,-10380,-289512,-1622062,87480,-7724
2153,-1544852,-10420,-289884,-1622530,87776,-7560
2154,-1544816,-10612,-289824,-1624098,87632,-7130
2155,-1546336,-10804,-289296,-1624518,88308,-7196
2156,-1546844,-10580,-289848,-1625326,88520,-7390
2157,-1546616,-11214,-290876,-1625734,88212,-7092
2158,-1547692,-11246,-290500,-1626866,88584,-6962
2159,-1548392,-11092,-290580,-1627186,88824,-7168
2160,-1549156,-11490,-291008,-1627554,89436,-7694
2161,-1550548,-11148,-291428,-1628454,89244,-7770
2162,-1550424,-10532,-291908,-1629910,90036,-8158
2163,-1550980,-10684,-291568,-1630786,90536,-7358
