,0
1316,16652
1317,16852
1318,17162
1319,16880
1320,16960
1321,16998
1322,17356
1323,17238
1324,17268
1325,18046
1326,18730
1327,19244
1328,19146
1329,19118
1330,19732
1331,19792
1332,19096
1333,18622
1334,18628
1335,19468
1336,18272
1337,19116
1338,18858
1339,18628
1340,18622
1341,18780
1342,19190
1343,19338
1344,18666
1345,19112
1346,18396
1347,18204
1348,18246
1349,17852
1350,17552
1351,17188
1352,17206
1353,17106
1354,17182
1355,17996
1356,18418
1357,18852
1358,18970
1359,19104
1360,19258
1361,19026
1362,18586
1363,18250
1364,17192
1365,17760
1366,17440
1367,16836
1368,17162
1369,17344
1370,17196
1371,17104
1372,17432
1373,17276
1374,17482
1375,17638
1376,18586
1377,18998
1378,19700
1379,19696
1380,19172
1381,19366
1382,18718
1383,19346
1384,19150
1385,18860
1386,19320
1387,19146
1388,19266
1389,19986
1390,20554
1391,20050
1392,20158
1393,20714
1394,20592
1395,19872
1396,19784
1397,19372
1398,20348
1399,20496
1400,20952
1401,20798
1402,20980
1403,21336
1404,21174
1405,21360
1406,20972
1407,19970
1408,20532
1409,20658
1410,20996
1411,20922
1412,20942
1413,20618
1414,19812
1415,20604
1416,20378
1417,21168
1418,20850
1419,20968
1420,20428
1421,20208
1422,19528
1423,19514
1424,20092
1425,20754
1426,21058
1427,21566
1428,21318
1429,20552
1430,20418
1431,20938
1432,21094
1433,20712
1434,21070
1435,21070
1436,20182
1437,20442
1438,19746
1439,19852
1440,19046
1441,18996
1442,18002
1443,17564
1444,17294
1445,17954
1446,17850
1447,18070
1448,17802
1449,18514
1450,18636
1451,18110
1452,18136
1453,17506
1454,17952
1455,18618
1456,18368
1457,18198
1458,18972
1459,19952
1460,19944
1461,19606
1462,19580
1463,20308
1464,20308
1465,20266
1466,20314
1467,20428
1468,20072
1469,19574
1470,20152
1471,20376
1472,20258
1473,20500
1474,20652
1475,20618
1476,20034
1477,20288
1478,20226
1479,19686
1480,19718
1481,19132
1482,18868
1483,19080
1484,19892
1485,19904
1486,19252
1487,18940
1488,18874
1489,19182
1490,18352
1491,17648
1492,17814
1493,17956
1494,17556
1495,17980
1496,17380
1497,17478
1498,17858
1499,17326
1500,16782
1501,16718
1502,16898
1503,16560
1504,16568
1505,16508
1506,16252
1507,16234
1508,16252
1509,16458
1510,16432
1511,16100
1512,15968
1513,16292
1514,16858
1515,16852
1516,17052
1517,18024
1518,18100
1519,18236
1520,18646
1521,18678
1522,19062
1523,18954
1524,18616
1525,18662
1526,18172
1527,18308
1528,17934
1529,17530
1530,18052
1531,18712
1532,18834
1533,18996
1534,19076
1535,19086
1536,19240
1537,18798
1538,18802
1539,19098
1540,19202
