,0
1338,10040
1339,9714
1340,9976
1341,9742
1342,9308
1343,9688
1344,9130
1345,8824
1346,8516
1347,8810
1348,8446
1349,8080
1350,8474
1351,8686
1352,8412
1353,8682
1354,8322
1355,8970
1356,8680
1357,8826
1358,9016
1359,8846
1360,9288
1361,9536
1362,9412
1363,9612
1364,9634
1365,8992
1366,9366
1367,9386
1368,8770
1369,8426
1370,8498
1371,8660
1372,8776
1373,8780
1374,9018
1375,9402
1376,8822
1377,8468
1378,9062
1379,9164
1380,8874
1381,9084
1382,8518
1383,8648
1384,8940
1385,8674
1386,8536
1387,8720
1388,8782
1389,9372
1390,9470
1391,9640
1392,10088
1393,9806
1394,9712
1395,10258
1396,9896
1397,9894
1398,9010
1399,8760
1400,8378
1401,8790
1402,8546
1403,7836
1404,8178
1405,7848
1406,7766
1407,7890
1408,8470
1409,7960
1410,7948
1411,8288
1412,8816
1413,8434
1414,8220
1415,7224
1416,6756
1417,6942
1418,7192
1419,7008
1420,6912
1421,7104
1422,7058
1423,7438
1424,8022
1425,8498
1426,8336
1427,8236
1428,9094
1429,9270
1430,9316
1431,9404
1432,9440
1433,10242
1434,9960
1435,10352
1436,10600
1437,9768
1438,10368
1439,10012
1440,9512
1441,10202
1442,10858
1443,11476
1444,10356
1445,10716
1446,10528
1447,10426
1448,9560
1449,9906
1450,9028
1451,9426
1452,8806
1453,8550
1454,9228
1455,9108
1456,8584
1457,8986
1458,9938
1459,9684
1460,9442
1461,9184
1462,9480
1463,9198
1464,9236
1465,9060
1466,8928
1467,9342
1468,9862
1469,9702
1470,10392
1471,10240
1472,10034
1473,10366
1474,10148
1475,10124
1476,9856
1477,9406
1478,9366
1479,9326
1480,10092
1481,9860
1482,10646
1483,11446
1484,11290
1485,10602
1486,10168
1487,9704
1488,8826
1489,9304
1490,9070
1491,9248
1492,8516
1493,9112
1494,8954
1495,9134
1496,9176
1497,9498
1498,8986
1499,8992
1500,8454
1501,9464
1502,9776
1503,9684
1504,10466
1505,11038
1506,11438
1507,10998
1508,10638
1509,10510
1510,10882
1511,10506
1512,10548
1513,9624
1514,9710
1515,9904
1516,10100
1517,9692
1518,9392
1519,9376
1520,8792
1521,9430
1522,10108
1523,9964
1524,9728
1525,9350
1526,10006
1527,10764
1528,11028
1529,10752
1530,10546
1531,11158
1532,11370
1533,11648
1534,11608
1535,11742
1536,11524
1537,10920
1538,11080
1539,10904
1540,10908
1541,10718
1542,10852
1543,10660
1544,10294
1545,10028
1546,10074
1547,10352
1548,9816
1549,9776
1550,10558
1551,11264
1552,10642
1553,10656
1554,10676
1555,10466
1556,10414
1557,10112
1558,10136
1559,10556
1560,11526
1561,11338
1562,10754
1563,11156
1564,11242
1565,10738
1566,10418
1567,10692
1568,11222
1569,10734
1570,11230
1571,10860
1572,11182
1573,11146
1574,10764
1575,11542
1576,11208
1577,10280
1578,10926
1579,10910
1580,11466
1581,11078
1582,11742
1583,11642
1584,11574
1585,11694
1586,11544
1587,11238
1588,11138
1589,11676
1590,11760
1591,12618
1592,11410
1593,11582
1594,11038
1595,10476
1596,10114
1597,10344
1598,10792
1599,10278
1600,10372
1601,10706
1602,10650
1603,10088
1604,10574
1605,11708
1606,12404
1607,12228
1608,12250
1609,12568
1610,12654
1611,12324
1612,12342
1613,12176
1614,12246
1615,12096
1616,12262
1617,12974
1618,12904
1619,13526
1620,13042
1621,12764
1622,12314
1623,12336
1624,11832
1625,11910
1626,12274
1627,12548
1628,12718
1629,12598
1630,12282
1631,12298
1632,13214
1633,13390
1634,13352
1635,14036
1636,14388
1637,14748
1638,14062
1639,14088
1640,13884
1641,13322
1642,13412
1643,12956
1644,13330
1645,13484
1646,12970
1647,12988
1648,13168
1649,12892
1650,13252
1651,12946
1652,12684
1653,12352
1654,11726
1655,11008
1656,10582
1657,9774
1658,10358
1659,9846
1660,10992
1661,11290
1662,10952
1663,11068
1664,10982
1665,10502
1666,10466
1667,10028
1668,9844
1669,9712
1670,9862
1671,9484
1672,9424
1673,9542
1674,9692
1675,9770
1676,9472
1677,9028
1678,9156
1679,8770
1680,8958
1681,8602
1682,8992
1683,9142
1684,9574
1685,8826
1686,8778
1687,8476
1688,8404
1689,7906
1690,8720
1691,9500
1692,9824
1693,9588
1694,9550
1695,9572
1696,10224
1697,10364
1698,9986
1699,9644
1700,10096
1701,9236
1702,9734
1703,9058
1704,8496
1705,8380
1706,7906
1707,8164
1708,8570
1709,9100
1710,9074
1711,9084
1712,8702
1713,8648
1714,8854
1715,9398
1716,9708
1717,9906
1718,9948
1719,9850
1720,10066
1721,10568
1722,10006
1723,9648
1724,10128
1725,9712
1726,10336
1727,10710
1728,11042
1729,10786
1730,10288
1731,10404
1732,10548
1733,10874
1734,10128
1735,10386
1736,10386
1737,10496
1738,10114
1739,9810
1740,9626
1741,9244
1742,9184
1743,8892
1744,8274
1745,7914
1746,7992
1747,8110
1748,7958
1749,8386
1750,8614
1751,8686
1752,8860
1753,7986
1754,8038
1755,7918
1756,7604
1757,7972
1758,8010
1759,8014
1760,8808
1761,8702
1762,7852
1763,8106
1764,8216
1765,8706
1766,8900
1767,8950
1768,9396
1769,9260
1770,9552
1771,10746
1772,10712
1773,10780
1774,11360
1775,11254
1776,11678
1777,11978
1778,12416
1779,12066
1780,11706
1781,11810
1782,11524
1783,10996
1784,11280
1785,11040
1786,10802
1787,11536
1788,11344
1789,10920
1790,10582
1791,11640
1792,11528
1793,11390
1794,10710
1795,10928
1796,10692
1797,10270
1798,9836
1799,10126
1800,9566
1801,9244
1802,9276
1803,9362
1804,9564
1805,9472
1806,9484
1807,9538
1808,9522
1809,9744
1810,9802
1811,9196
1812,8998
1813,8920
1814,9084
1815,8712
1816,8706
1817,8556
1818,8706
1819,8528
1820,9100
1821,9090
1822,9052
1823,8566
1824,8692
1825,9000
1826,8738
1827,8278
1828,8184
1829,7864
1830,8780
1831,7958
1832,7972
1833,8522
1834,7732
1835,7444
1836,7224
1837,7394
1838,7270
1839,6840
1840,7298
1841,6800
1842,7280
1843,7360
1844,7838
1845,8106
1846,8290
1847,7946
1848,7656
1849,7928
1850,7812
1851,8298
1852,8576
1853,8494
1854,8432
1855,8434
1856,8286
1857,8000
1858,8244
1859,8092
1860,8172
1861,7678
1862,7434
1863,7304
1864,7372
1865,6828
1866,6412
1867,6652
1868,6192
1869,6876
1870,7146
1871,6548
1872,6946
1873,7410
1874,7880
1875,8258
1876,8128
1877,8152
1878,8546
1879,8974
1880,9714
1881,10128
1882,10466
1883,11240
1884,11120
1885,11818
1886,12032
1887,11228
1888,11650
1889,11492
1890,12178
1891,12750
1892,12326
1893,12246
1894,12398
1895,12408
1896,11716
1897,11516
1898,12008
1899,12582
1900,12376
1901,12006
1902,11520
1903,11594
1904,11216
1905,11390
1906,11420
1907,11686
1908,10526
1909,10868
1910,10764
1911,10728
1912,10106
1913,10034
1914,10154
1915,10166
1916,9842
1917,9564
1918,8428
1919,8742
1920,9180
1921,9410
1922,9442
1923,9114
1924,9092
1925,9444
1926,10120
1927,10760
1928,10692
1929,10462
1930,10424
1931,8984
1932,8922
1933,8722
1934,9040
1935,8868
1936,8652
1937,8522
1938,8754
1939,8488
1940,8852
1941,9064
1942,8640
1943,9068
1944,9566
1945,9522
1946,9968
1947,9758
1948,9422
1949,9628
1950,9338
1951,9510
1952,9098
1953,9192
1954,9510
1955,9424
1956,9354
1957,9266
1958,9308
1959,8882
1960,8196
1961,7744
1962,7938
1963,7878
1964,8110
1965,7790
1966,8032
