,0.2,0.4,0.6,0.8,1,1.2
1818,226,10746,-14698,-16136,-16716,17242
1819,160,10720,-14712,-15990,-16714,17128
1820,188,10812,-14686,-16008,-16862,17550
1821,520,11056,-14432,-16122,-16776,17472
1822,478,10796,-14260,-16332,-17062,17358
1823,730,10988,-14342,-16152,-16708,17130
1824,826,10898,-14422,-16238,-16932,17438
1825,590,10540,-14562,-15976,-16954,17346
1826,934,10998,-14520,-15706,-17014,17576
1827,680,10710,-14486,-16060,-16802,17196
1828,548,10528,-14758,-15944,-16724,17116
1829,508,10642,-14498,-16002,-16908,17354
1830,258,10386,-14664,-16206,-17008,17268
1831,-124,10096,-14828,-16136,-16854,17290
1832,332,10624,-14706,-15930,-17258,17626
1833,438,10908,-14646,-15998,-16988,17582
1834,286,10876,-14392,-16044,-16806,17506
1835,250,10750,-14480,-16126,-16956,17578
1836,6,10524,-14732,-16244,-17016,17638
1837,284,10974,-14616,-16324,-16894,17590
1838,730,11360,-14388,-16094,-16946,17686
1839,558,11050,-14510,-16368,-17114,17596
1840,756,11662,-13994,-16094,-17072,17614
1841,372,11110,-14442,-16226,-17306,17254
1842,476,10950,-14378,-15892,-16900,17728
1843,496,10786,-14448,-16204,-17042,17250
1844,672,11050,-14468,-16024,-17044,17220
1845,200,10818,-14536,-15828,-16806,17336
1846,464,11042,-14600,-15828,-16704,17272
1847,508,11076,-14480,-16424,-16816,17416
1848,488,11382,-14724,-16052,-16586,17206
1849,292,11180,-14462,-15980,-16702,17430
1850,174,11384,-14578,-16360,-17054,17646
1851,-222,11174,-14512,-16274,-16786,17294
1852,-150,10892,-14610,-16360,-16980,17402
1853,-38,10936,-14590,-16346,-16972,17836
1854,-362,10762,-14612,-16262,-16778,17768
1855,-610,10458,-14522,-16008,-16878,17850
1856,-1022,10530,-14514,-16152,-16922,17616
1857,-720,10228,-14244,-16146,-16972,17166
1858,-860,10410,-14670,-16096,-16850,17422
1859,-456,10920,-14588,-16046,-16722,17614
1860,-208,10956,-14336,-16006,-16578,17344
1861,-138,10892,-14232,-16112,-16546,17562
1862,-90,10546,-14390,-16252,-16708,17372
1863,-506,10256,-14832,-16158,-17388,17404
1864,-960,10240,-14528,-16196,-16546,17200
1865,-1286,10200,-14444,-16058,-16938,17012
1866,-696,10602,-14424,-15876,-16798,17276
1867,-328,10602,-14332,-15802,-17208,17252
1868,-116,10668,-14274,-16078,-17098,17480
1869,-948,10386,-14652,-16048,-17026,17266
1870,-692,10596,-14586,-16160,-17020,17458
1871,-418,10810,-14452,-16314,-16984,17602
1872,-562,11060,-14478,-16280,-16918,17554
1873,-108,11264,-14202,-16166,-16752,17648
1874,-418,10938,-14512,-16260,-17126,17820
1875,-462,10690,-14354,-16220,-16950,17490
1876,-700,10408,-14616,-16182,-17200,16970
1877,-46,11234,-14480,-16072,-17020,17118
1878,84,11376,-14462,-15922,-16828,17152
1879,146,11126,-14256,-16104,-16522,17348
1880,-248,10548,-14856,-16378,-16840,17406
1881,-276,10636,-14366,-16286,-16672,17648
1882,254,11294,-14172,-15684,-16624,17796
1883,66,11286,-14254,-15822,-17054,17542
1884,-200,11314,-14764,-16232,-17222,17570
1885,-230,11168,-14716,-16136,-16838,17472
1886,-544,11168,-14842,-16016,-16802,17306
1887,-476,10602,-14636,-16100,-17172,17446
1888,-338,10716,-14590,-15882,-16968,17516
1889,-494,10626,-14972,-16114,-17006,17386
1890,-904,10316,-14738,-16210,-16758,17088
1891,-236,11206,-14262,-15728,-16626,17586
1892,298,11446,-13944,-15876,-16606,17608
1893,262,11172,-14266,-16282,-17464,17522
1894,368,11092,-14178,-16296,-17122,17550
1895,612,11104,-14436,-16496,-16752,17572
1896,764,10896,-14558,-16138,-16906,17550
1897,450,10888,-14492,-16406,-17240,17210
1898,736,11108,-14644,-16080,-16828,17304
1899,582,11336,-14668,-16006,-16720,17540
1900,336,10854,-14398,-16126,-16664,17608
1901,-62,10386,-14482,-16122,-16814,17198
1902,-46,10756,-14452,-16282,-16988,17412
1903,-4,10956,-14606,-16674,-17168,17412
1904,382,11284,-14372,-16356,-16896,17232
1905,12,10948,-14478,-16298,-16916,17214
1906,184,11078,-14788,-16234,-16954,17724
1907,226,10928,-14990,-16008,-16972,17528
1908,-154,10828,-14484,-15804,-16660,17652
1909,-214,10934,-14600,-15764,-16706,17668
1910,14,10990,-14808,-16312,-16846,17028
1911,28,11244,-14738,-16276,-17080,17366
1912,8,11250,-14248,-16138,-16754,17328
1913,28,11122,-14358,-16602,-17034,17054
1914,-68,11040,-14588,-16268,-17158,17352
1915,-450,10964,-14876,-16380,-17216,17148
1916,-492,10788,-14786,-15986,-17002,17710
1917,-916,10278,-15058,-16330,-17018,17128
1918,-584,10760,-15082,-16180,-17038,17344
1919,-712,10816,-14692,-16118,-16914,17454
1920,-466,10874,-14312,-15718,-16794,17452
1921,-326,11030,-14466,-15610,-17126,17150
1922,-142,11006,-14442,-15572,-16970,17168
1923,-62,10896,-14616,-15550,-16980,17402
1924,-1018,10648,-15034,-16090,-17364,17418
1925,-552,10786,-14818,-15876,-16812,17336
1926,-942,10358,-14864,-16462,-17020,17356
1927,-530,10520,-15052,-16168,-17110,17526
1928,-186,10922,-14864,-16442,-16956,17560
1929,-238,10810,-14964,-16390,-16966,17536
1930,-358,10740,-14716,-16126,-16974,17492
1931,-362,11070,-14618,-16124,-16832,17548
1932,-458,11136,-14764,-16350,-16734,17516
1933,-574,11202,-14570,-16130,-16712,17440
1934,-674,10980,-14752,-15980,-16938,17094
1935,-1054,10816,-14708,-16030,-17046,17444
1936,-1340,10648,-14670,-16024,-17044,17356
1937,-808,10698,-14520,-16106,-16930,17446
1938,-896,10406,-14466,-16134,-16862,17498
1939,-916,10058,-14576,-16286,-16926,17698
1940,-1340,9994,-14888,-16314,-16848,17522
1941,-1198,10776,-14720,-16076,-16920,17332
1942,-1650,10302,-14680,-16328,-17034,17398
1943,-1760,9974,-14558,-16248,-17066,17606
1944,-1756,10202,-14588,-16324,-17270,17474
1945,-854,10982,-14368,-15826,-16806,17526
1946,40,11600,-14238,-15938,-16602,17626
1947,-34,11296,-14512,-16080,-16864,17258
1948,-302,10534,-15082,-16502,-17272,17094
1949,-286,10558,-14844,-16680,-17182,17028
1950,-532,10622,-14678,-15922,-16880,17394
1951,-90,10992,-14868,-15994,-17016,17298
1952,-38,11296,-14778,-16176,-16826,17744
1953,84,11020,-14722,-16132,-17082,17524
1954,-24,10852,-14728,-16326,-16846,17430
1955,-398,10556,-14746,-16350,-17088,17086
1956,-530,10516,-14742,-16318,-17042,17334
1957,-228,10972,-14520,-16104,-16944,17480
1958,-102,11144,-14868,-15902,-16908,17418
1959,-216,10908,-14628,-15924,-16928,17174
1960,244,10702,-14690,-16098,-16906,17216
1961,-162,9600,-14864,-16478,-17280,17302
1962,-294,9608,-14950,-16330,-17126,17070
1963,294,10444,-14568,-16092,-16868,17456
1964,230,10772,-14628,-16056,-16958,17400
1965,412,10626,-14582,-16076,-17056,17644
1966,602,10820,-14716,-15806,-16902,17414
1967,472,10690,-14750,-15960,-16834,17414
1968,128,10558,-14570,-16108,-16822,16976
1969,4,10694,-14700,-16218,-17196,17328
1970,-218,11154,-14592,-15754,-16938,17144
1971,-354,10800,-14684,-16188,-17036,17156
1972,-446,10714,-14754,-16174,-17138,17098
1973,-338,10650,-14644,-16016,-17114,17336
1974,-666,10476,-14778,-16378,-17006,17320
1975,-442,10342,-15124,-16276,-17052,17502
1976,-258,10572,-14598,-15810,-17032,17706
1977,-564,10280,-14854,-16176,-17122,17542
1978,238,10816,-14600,-15878,-16920,17320
1979,-240,10448,-14824,-16162,-17082,17280
1980,-784,10280,-14940,-16442,-17104,17468
1981,-852,10328,-14666,-16198,-16890,17690
1982,-962,10526,-14854,-15838,-17172,17508
1983,-208,11190,-14380,-15750,-16788,17264
1984,-498,10666,-14740,-16342,-17114,17032
1985,-810,10690,-14628,-16372,-16782,17330
1986,-774,10542,-14774,-16384,-16838,17358
1987,-792,10560,-14468,-16094,-16836,17520
1988,-1056,10420,-14938,-16114,-16856,17518
1989,-868,10230,-14916,-16156,-17340,17494
1990,-746,10516,-14554,-16292,-17076,17202
1991,-786,11008,-14720,-15904,-17308,17300
1992,-610,11374,-14520,-15424,-16968,17452
1993,-356,10994,-14598,-15910,-16884,17552
1994,-462,10836,-14774,-16088,-16884,17296
1995,-22,11112,-14584,-16238,-16842,17428
1996,34,11250,-14094,-16008,-16482,17662
1997,-184,11278,-14196,-15928,-16598,17506
1998,-132,10732,-14476,-15654,-17154,17338
1999,-282,10496,-14794,-15658,-17030,17086
2000,-300,10652,-14812,-15820,-16808,17384
2001,-218,11464,-14518,-15878,-16838,17640
2002,-160,11382,-14596,-16010,-16992,17572
2003,-92,11022,-14866,-16290,-17304,17438
2004,-76,11218,-14700,-16074,-16958,17290
2005,-228,10958,-14480,-16096,-17034,17276
2006,132,11128,-14516,-16130,-16806,17624
2007,78,10916,-14696,-16328,-17006,17444
2008,-106,10172,-14832,-15916,-17238,17148
2009,-68,10404,-14348,-15884,-17304,17268
2010,-350,10698,-14302,-15686,-17056,17604
2011,-642,10418,-14550,-15950,-16988,17380
2012,-438,10452,-14800,-16060,-17076,17598
2013,-876,10222,-14858,-16422,-17014,16884
2014,-888,10018,-14700,-16424,-17196,17270
2015,-608,10338,-14802,-16614,-17158,17460
2016,-18,10788,-14776,-16086,-16962,17478
2017,-124,10512,-14788,-15964,-17190,17604
2018,-386,10352,-14448,-16218,-16934,17458
2019,-496,10150,-14162,-16062,-16976,17476
2020,-780,10248,-14478,-16024,-16880,17172
2021,-614,10266,-14838,-16142,-17134,17000
2022,-712,10550,-14594,-16260,-17174,17488
2023,-734,10628,-14764,-16178,-17406,17426
2024,-584,10718,-14768,-16168,-17464,17630
2025,-296,10870,-14770,-16144,-16978,17790
2026,2,11306,-14668,-16078,-16552,17862
2027,182,11454,-14276,-16076,-16708,17446
2028,506,11342,-14402,-16054,-16842,17690
2029,294,11002,-14748,-15938,-16864,17560
2030,28,10910,-14578,-15946,-16698,17334
2031,604,11372,-14216,-15462,-16542,17332
2032,444,11010,-14288,-15848,-17256,17418
2033,312,10750,-14188,-16090,-16782,17482
2034,64,11066,-14522,-16004,-16742,17372
2035,-264,11002,-15082,-16228,-17248,17446
2036,92,11226,-14642,-16022,-16910,17560
2037,12,11368,-15000,-15884,-16712,17780
2038,26,11080,-14822,-16020,-16848,17570
2039,-152,10304,-14794,-16108,-17036,17128
2040,-150,10520,-14502,-15968,-16870,17402
2041,108,10870,-14310,-15804,-16826,17400
2042,-76,10824,-14482,-16084,-16548,17492
2043,-316,10818,-14578,-16198,-16802,17444
2044,-774,10492,-14838,-16536,-17146,17436
2045,-912,10288,-14726,-16534,-16870,17308
2046,-820,10580,-14582,-16150,-16894,17558
2047,-316,10902,-14650,-15798,-16716,17410
2048,-182,10918,-14254,-16068,-16712,17298
2049,-428,11124,-14988,-15972,-16874,17526
2050,-798,10930,-14886,-16242,-16870,17590
2051,-156,10962,-14630,-15938,-17090,17708
2052,-86,11184,-14484,-15820,-16784,17394
2053,-112,11116,-14594,-16006,-16864,17454
2054,-280,10724,-14732,-16136,-16864,17516
2055,-148,10746,-14534,-16360,-16824,17328
2056,-48,10778,-14376,-16042,-16548,17386
2057,-260,10776,-14484,-16228,-16596,17208
2058,-368,10442,-14590,-15970,-16822,17182
2059,130,10836,-14506,-15946,-16694,17238
2060,148,11052,-14444,-16014,-16932,17718
2061,-266,10696,-14540,-16106,-16958,17982
2062,90,10956,-14502,-16092,-17002,17512
2063,-50,10818,-14404,-16452,-16944,17192
2064,-200,10530,-14696,-16286,-17058,17500
2065,-250,10894,-14596,-16126,-16996,17550
2066,-300,10784,-14604,-15820,-16978,17694
2067,-376,10668,-14888,-16098,-17088,17528
2068,-448,10656,-14800,-15982,-16994,17356
2069,-638,9948,-15192,-16466,-17180,17178
2070,-330,10140,-14982,-16260,-16870,17044
2071,8,10488,-14698,-16386,-17176,17000
2072,850,11236,-14594,-16128,-16908,17470
2073,768,11346,-14196,-16238,-16786,17382
2074,1218,11344,-14542,-16078,-16886,17364
2075,432,11040,-14582,-16336,-16932,17390
2076,490,11022,-14342,-16112,-17014,17194
2077,40,10940,-14602,-15962,-16654,17334
2078,-66,10838,-14520,-16458,-16860,17514
2079,36,10574,-14190,-16686,-17344,17498
2080,216,10960,-14380,-16402,-17136,17392
2081,-114,10818,-14520,-16354,-16708,17338
2082,-724,10340,-15074,-16324,-17188,17212
2083,-574,10456,-14770,-16062,-16918,17350
2084,-632,10328,-14616,-15852,-16980,17490
2085,-282,10808,-14648,-16084,-17200,17562
2086,36,11178,-14446,-16054,-17134,17600
2087,192,11438,-14336,-15782,-16732,17302
2088,446,11136,-14422,-15826,-16880,17262
2089,510,11368,-14712,-16020,-17212,17416
2090,570,11240,-14460,-15886,-17196,17382
2091,890,11366,-14192,-15914,-16770,17272
2092,846,11152,-14426,-15970,-17074,17416
2093,772,10936,-14418,-16134,-16838,17972
2094,764,11356,-14360,-15908,-16710,17794
2095,334,11282,-14310,-16046,-16970,17580
2096,-152,10418,-14826,-16422,-17248,17400
2097,166,10700,-14702,-16086,-17010,17220
2098,256,10886,-14376,-16406,-16778,17390
2099,178,10496,-14292,-16376,-17086,17682
2100,390,10478,-14658,-16270,-16760,17418
2101,552,10780,-14910,-16342,-16866,17404
2102,814,11400,-14512,-15730,-16444,17522
2103,574,11224,-14384,-15994,-16752,17372
2104,774,11100,-14644,-16218,-17024,17524
2105,734,10938,-14454,-16004,-16554,17390
2106,626,10834,-14554,-16176,-17004,17600
2107,386,10858,-14414,-16142,-16540,17316
2108,158,10848,-14484,-16210,-16860,17202
2109,260,11080,-14258,-15718,-16826,17456
2110,282,11102,-14302,-15740,-16528,17636
2111,546,11198,-14378,-15818,-16490,17270
2112,52,10534,-14950,-15930,-16646,16936
2113,252,10562,-14642,-15900,-16560,17078
2114,-116,10288,-14578,-16458,-16926,17288
2115,-146,10732,-14538,-16302,-16792,17490
2116,-456,10484,-14984,-16296,-17204,17248
2117,-374,10920,-14550,-15684,-16978,17168
2118,8,11102,-14592,-15956,-16902,16960
2119,54,11054,-14498,-15692,-17092,17220
2120,198,11398,-14890,-16076,-16582,17492
2121,106,10956,-14428,-16248,-16694,17190
2122,-430,10316,-14864,-16466,-16996,17658
2123,-562,10518,-14462,-16108,-17236,17558
2124,-408,10650,-14410,-15976,-17198,17616
2125,-140,10990,-14362,-16104,-16818,17112
2126,-210,10914,-14652,-16032,-17236,17250
2127,8,11120,-14722,-15878,-16958,17522
2128,-140,11192,-14598,-15920,-16596,17462
2129,-26,11148,-14372,-15922,-16480,17104
2130,24,11058,-14488,-16154,-16490,17452
2131,634,11372,-14396,-15852,-16594,17342
2132,696,11226,-14676,-15894,-16772,17480
2133,622,11048,-14714,-16044,-17344,17752
2134,822,11166,-14478,-16268,-17120,17798
2135,586,11144,-14390,-15986,-16934,17720
2136,338,10780,-14618,-16208,-16986,17280
2137,112,10088,-14840,-16462,-17078,17250
2138,246,10090,-15204,-16454,-17086,17098
2139,-196,9760,-15094,-16426,-17120,17294
2140,156,10370,-14682,-16282,-17074,17012
2141,-160,10226,-14804,-15980,-17272,17260
2142,34,10460,-14636,-16100,-16874,17354
2143,282,10936,-14418,-15864,-17238,17384
2144,62,10850,-14716,-16054,-16852,17026
2145,388,10956,-14708,-15920,-16888,17748
2146,190,10910,-14786,-16286,-17012,17706
2147,102,10858,-14534,-16090,-17084,17322
2148,256,11120,-14438,-16082,-16732,17582
2149,60,10644,-14694,-16364,-16828,17244
2150,14,10686,-14554,-15986,-16752,17648
2151,82,10380,-14158,-15620,-16550,17312
2152,-180,10112,-14136,-15846,-16580,17074
2153,88,10428,-14388,-16046,-16898,17468
2154,126,10488,-14772,-16014,-16808,17610
2155,-240,10178,-14908,-16240,-17176,17316
2156,-108,10510,-14616,-15976,-16774,17370
2157,-96,10514,-14214,-15990,-16724,17662
2158,-112,10624,-14494,-15982,-16770,17498
2159,-100,11076,-14816,-16332,-16770,17798
2160,-66,11254,-14588,-16252,-17058,17986
2161,182,11154,-14406,-15798,-16960,17570
2162,74,11070,-14870,-16210,-17326,17088
2163,206,10872,-14662,-15998,-17044,17174
2164,86,10412,-14458,-16216,-16838,17396
2165,-28,10480,-14462,-16072,-16650,17220
2166,-278,10342,-14594,-16174,-16736,17354
2167,-278,10546,-14390,-16188,-16636,17512
2168,-132,10700,-14430,-16138,-16674,17726
2169,254,10938,-14146,-15834,-16844,17710
2170,314,10850,-14944,-16324,-17076,17392
2171,644,11136,-14824,-15992,-16782,17322
2172,392,10882,-14444,-15940,-16918,17288
2173,30,10840,-14882,-16108,-16868,17492
2174,-130,10772,-14654,-15714,-16796,17460
2175,-158,10790,-14466,-16050,-17032,17620
2176,-12,10888,-14298,-15986,-16908,17608
2177,-190,11070,-14314,-16266,-16966,17562
2178,-390,11194,-14472,-16198,-17014,17528
2179,-88,11602,-14386,-15678,-16778,17908
2180,-498,11150,-14350,-16008,-17012,17572
2181,-676,10720,-14296,-15988,-16958,17316
2182,-432,10948,-14174,-15940,-16610,17602
2183,-568,10682,-14470,-15934,-17086,17220
2184,-640,10558,-14592,-15862,-16970,16996
2185,-320,10608,-14344,-15980,-16910,17294
2186,-370,10360,-14426,-16288,-16858,17308
2187,-432,10446,-14396,-15704,-16912,17560
2188,-502,10572,-14386,-15996,-17218,17612
2189,-38,10722,-14584,-16032,-16942,17340
2190,-290,10494,-14692,-16088,-16966,17446
2191,-276,11174,-14280,-15660,-16752,17438
2192,-586,10952,-14710,-16056,-16948,17320
2193,-510,10614,-15040,-16240,-17008,17296
2194,-284,10736,-14640,-16094,-17070,17364
2195,-34,10908,-14426,-16088,-16756,17450
2196,408,11048,-14366,-15706,-16648,17380
2197,38,10914,-14516,-16510,-16898,17410
2198,76,11146,-14234,-16248,-16580,17966
2199,-278,11040,-14596,-15960,-16780,17724
2200,-614,10566,-14692,-16358,-17220,17474
2201,-670,10534,-14692,-16194,-16990,17326
2202,-500,10418,-14722,-15832,-17084,17308
2203,8,11348,-14138,-15796,-16746,17664
2204,30,11058,-14812,-16076,-16628,17354
2205,-332,10834,-14554,-16306,-16736,17146
2206,-122,10596,-14430,-16332,-16908,17194
2207,-284,10306,-14596,-16414,-17144,17632
2208,-410,10244,-14518,-15998,-16962,17620
2209,-60,10446,-14038,-15654,-16900,17694
2210,-200,10494,-14190,-15956,-16984,17646
2211,246,10870,-14396,-15926,-16866,17814
2212,182,10924,-14648,-16158,-16652,17088
2213,216,10974,-14878,-16110,-16740,17428
2214,180,10494,-15046,-16402,-16756,17246
2215,-6,10288,-14886,-16552,-17036,17354
2216,-216,10534,-14726,-16264,-16698,17762
2217,-350,10464,-15064,-16070,-16934,17528
2218,-100,10798,-14634,-16212,-16802,17638
2219,300,11040,-14396,-15940,-16800,17362
2220,110,10960,-14394,-16246,-16900,17470
2221,164,11036,-14320,-16136,-16676,17776
2222,188,10852,-14414,-16374,-16846,17404
2223,278,10456,-14326,-16148,-16754,17470
2224,432,10368,-14670,-16238,-16786,17056
2225,142,10368,-14736,-16184,-16934,17046
2226,380,10738,-14646,-16294,-16778,17422
2227,-36,10758,-14690,-16110,-16630,17530
2228,276,10676,-14344,-15790,-16564,16984
2229,-456,9776,-14766,-16070,-17192,17114
2230,-234,10074,-14636,-16044,-16886,17306
2231,116,10492,-14124,-16016,-16740,17330
2232,12,10584,-14452,-16176,-16774,17416
2233,-314,10562,-14768,-16242,-16984,17414
2234,-556,10394,-14766,-16076,-16660,17542
2235,-670,10428,-14736,-16090,-16974,17266
2236,-642,10370,-14772,-16328,-17194,17112
2237,-384,10754,-14890,-16416,-17052,17270
2238,-210,10964,-14660,-16158,-16810,17618
2239,-234,10846,-14542,-15936,-16756,17610
2240,-174,10536,-14196,-15974,-16960,17460
2241,-334,10028,-14322,-16180,-16862,17300
2242,-274,10218,-14746,-16456,-17118,17286
2243,-162,10466,-14692,-16080,-17076,17550
2244,-578,10344,-14876,-16028,-16864,17430
2245,-618,10080,-14850,-16224,-17066,17340
2246,-374,10292,-14692,-16086,-16990,17504
2247,-258,10474,-14634,-16254,-16952,17408
2248,-262,10556,-14550,-16156,-16866,17332
2249,-470,10936,-14794,-16372,-17206,17348
2250,-464,11034,-14400,-16056,-16398,17490
2251,-700,10838,-14480,-15748,-16772,17392
2252,-902,10594,-14836,-16196,-17016,17078
2253,-1158,10284,-14738,-16354,-17238,17200
2254,-1190,9954,-14534,-16098,-17214,17424
2255,-1160,10228,-14678,-16160,-17248,17128
2256,-1028,10464,-14882,-16360,-17148,17402
2257,-756,10564,-14618,-16524,-17042,17492
2258,-612,10700,-14118,-16322,-16824,17706
2259,-552,10522,-14500,-15932,-16876,17352
2260,-72,10736,-14868,-15784,-16964,17536
2261,-294,10584,-14914,-16008,-17080,17692
2262,-326,10806,-14986,-16080,-16974,17254
2263,-20,10928,-14822,-15898,-16920,17606
2264,210,10934,-14396,-16280,-16864,17686
2265,106,10570,-14728,-16396,-16768,17556
2266,-192,10066,-14610,-16038,-17314,17726
2267,-412,10228,-14498,-15880,-16614,17540
2268,-180,10290,-14818,-16064,-16702,17658
2269,78,10816,-14646,-16098,-16802,17628
2270,166,10860,-14586,-16538,-16896,17610
2271,392,11166,-14810,-16248,-17026,17830
2272,374,10814,-14542,-16302,-16922,17370
2273,444,10908,-14772,-16194,-16930,17386
2274,564,10820,-14558,-15978,-17002,17512
2275,1026,11180,-14372,-15798,-16986,17304
2276,640,11304,-14450,-16090,-16930,17280
2277,332,11278,-14360,-16270,-16752,17266
2278,744,11294,-14454,-16404,-16622,17396
2279,722,10900,-14766,-16086,-16888,17606
2280,584,10572,-14564,-15752,-16872,17404
2281,356,10914,-14370,-16272,-16970,17858
2282,184,11242,-14646,-16048,-16648,17244
2283,126,10862,-15074,-16214,-16844,17558
2284,-278,10408,-15004,-16308,-16856,17340
2285,-184,10632,-15408,-16470,-17202,17616
2286,-682,10758,-15002,-16358,-16590,17288
2287,-392,10720,-14502,-16098,-16884,17426
2288,-222,10760,-14526,-16294,-16832,17430
2289,-188,10636,-14430,-15858,-16790,17496
2290,362,11202,-14204,-15796,-16748,17490
2291,170,11084,-14638,-15802,-17182,17788
2292,-270,10890,-14552,-16130,-16816,17616
2293,-468,10536,-14704,-16172,-16808,17330
2294,-230,10880,-14878,-16098,-17128,17350
2295,-530,10698,-14816,-16070,-17364,17446
2296,-590,10728,-14480,-16330,-17164,17360
2297,-524,10782,-14160,-16064,-16904,17512
2298,-484,11004,-14674,-16294,-16830,17576
2299,-350,11014,-14832,-16366,-17128,17520
2300,-384,11048,-14770,-16504,-17260,17490
2301,-70,11186,-14386,-16160,-16956,17478
2302,-522,10896,-14404,-15942,-16740,17442
2303,-582,10106,-14652,-16164,-16774,17452
2304,-144,10342,-14710,-15956,-16832,17530
2305,-26,10440,-14686,-15958,-16566,17162
2306,104,10522,-14684,-16146,-16812,17278
2307,426,10904,-14970,-16208,-17060,17648
2308,144,11122,-14874,-16216,-16992,17426
2309,294,10888,-14526,-16086,-16812,17532
2310,136,10816,-14724,-16394,-17430,17372
2311,-162,10566,-14852,-16326,-16864,17532
2312,404,11018,-14180,-15936,-16794,17616
2313,60,11064,-14106,-15974,-17028,17436
2314,-8,11392,-14442,-16424,-16984,17504
2315,272,11026,-14600,-16396,-17092,17132
2316,658,11492,-14314,-16020,-16808,17642
2317,-26,11044,-15214,-16456,-17140,17602
2318,-278,10512,-15030,-16414,-17072,17314
2319,-250,10630,-14906,-16150,-17026,17374
2320,2,10722,-15014,-16290,-17190,17780
2321,40,10680,-14568,-16242,-16994,17400
2322,-68,10492,-14434,-15928,-16962,17480
2323,-232,10292,-14522,-15966,-16530,17344
2324,-136,10266,-14362,-15876,-16748,17388
2325,-614,10062,-14436,-16128,-17068,17320
2326,-658,10090,-14408,-16018,-16932,17328
2327,-490,10534,-14764,-16222,-16830,17782
2328,-174,10792,-14742,-16190,-16902,17490
2329,416,11106,-14712,-16166,-16746,17424
2330,548,11174,-14216,-15674,-16438,17416
2331,470,11252,-14488,-15964,-16768,17670
2332,456,10910,-14560,-16102,-16884,17512
2333,200,10972,-14548,-16214,-16750,17286
2334,498,11216,-14536,-16316,-16674,17368
2335,324,10878,-14748,-16486,-17026,17146
2336,488,10966,-14414,-16206,-16572,17594
2337,370,11114,-14458,-16182,-16648,17314
2338,-108,10742,-14696,-16216,-16982,17716
2339,162,11056,-14000,-15832,-16804,17556
2340,-454,10724,-14760,-16382,-17126,17192
2341,-934,10478,-14626,-16572,-16862,17236
2342,-280,10974,-14296,-16102,-16896,17328
2343,-312,11058,-14414,-16072,-16800,17516
2344,-416,10856,-14532,-16136,-16920,17382
2345,-360,11042,-14416,-16102,-16866,17544
2346,-316,11220,-13982,-16044,-16618,17820
2347,-426,10850,-14492,-16072,-17062,17464
2348,-822,10830,-14906,-15966,-16988,17450
2349,-784,10272,-14646,-16108,-17014,17496
2350,-658,10358,-14458,-16372,-17006,17472
2351,-484,10464,-14542,-16334,-17172,17126
2352,-64,10728,-14576,-16352,-17150,17248
2353,550,11044,-14318,-15776,-16560,17420
2354,710,11110,-14490,-15696,-16778,17696
2355,796,11562,-13844,-15662,-16424,17794
2356,610,11036,-14478,-16178,-16912,17472
2357,706,10894,-14264,-16254,-17052,17446
2358,830,11184,-14606,-16412,-17230,17288
2359,530,10972,-14506,-16306,-16938,17482
2360,668,11158,-14664,-16104,-16866,17436
2361,492,10802,-15132,-16226,-16896,17402
2362,742,10628,-15152,-16426,-16962,17528
2363,562,10612,-14424,-15752,-16860,17682
2364,-230,10366,-14882,-16392,-17212,17428
2365,-416,10072,-14720,-16150,-16712,17280
2366,-394,10340,-14416,-15924,-16838,17472
2367,-320,10710,-14616,-15696,-16786,17574
2368,-272,10982,-14684,-15878,-16858,17538
2369,-250,10846,-15028,-16076,-16688,17688
2370,-334,10892,-14714,-16018,-16992,17440
2371,-542,10630,-14878,-16562,-16854,17570
2372,-466,10432,-14810,-15906,-16914,17596
2373,-542,10352,-14712,-16156,-16896,17614
2374,-652,10206,-14894,-16296,-16848,17302
2375,-868,10236,-14848,-16222,-16612,17328
2376,-816,10612,-14470,-16348,-16628,17116
2377,-168,11382,-13998,-15988,-16522,17694
2378,548,11552,-13962,-15668,-16828,17872
2379,1008,11444,-13780,-15990,-16792,17480
2380,1010,11442,-14332,-16178,-17100,17474
2381,664,11020,-14568,-16178,-17082,17290
2382,830,10942,-14870,-15960,-17216,17216
2383,1370,11184,-14338,-15510,-17126,17630
2384,1290,11332,-14456,-15754,-17044,17444
2385,704,10840,-14958,-16176,-16792,17088
2386,752,10924,-14758,-16342,-16462,17484
2387,526,10928,-13984,-16172,-16594,17612
2388,654,10890,-13958,-15928,-16624,17858
2389,600,10846,-14018,-15734,-16672,17606
2390,-68,10534,-14908,-16006,-16916,17300
2391,464,11006,-14170,-16060,-16780,17398
2392,432,10750,-14484,-16266,-17076,17460
2393,526,10794,-14320,-16160,-16952,17738
2394,82,10550,-14708,-16116,-17010,17666
2395,454,11052,-14448,-16100,-16738,17604
2396,424,11364,-14480,-16084,-17026,17518
2397,612,11446,-14568,-15860,-16978,17326
2398,414,11004,-14612,-16344,-16754,17224
2399,-80,11012,-14248,-16228,-17044,17338
2400,-364,10970,-14184,-16236,-16942,16996
2401,-588,10598,-14770,-16354,-17336,17296
2402,-348,10726,-14914,-16116,-17036,17526
2403,-314,10466,-14628,-16044,-16908,17600
2404,-312,10504,-14694,-16508,-16946,17550
2405,-536,10042,-14748,-16476,-16556,17292
2406,-1130,9526,-15040,-16408,-16874,17282
2407,-1362,9248,-14794,-16136,-17276,17342
2408,-1178,9712,-14998,-16282,-17146,17356
