,0
1562,1638
1563,1204
1564,1350
1565,1358
1566,1550
1567,1346
1568,1704
1569,1642
1570,1636
1571,1616
1572,1454
1573,1538
1574,1480
1575,1826
1576,1718
1577,1602
1578,1592
1579,1424
1580,1402
1581,1294
1582,1080
1583,1206
1584,1692
1585,1380
1586,1324
1587,1286
1588,1058
1589,1442
1590,1438
1591,1534
1592,1354
1593,1620
1594,1444
1595,1522
1596,1328
1597,1526
1598,1514
1599,1562
1600,1788
1601,1882
1602,1996
1603,1872
1604,1852
1605,1796
1606,1890
1607,1812
1608,1856
1609,2324
1610,2212
1611,1796
1612,1514
1613,1528
1614,1426
1615,1616
1616,1494
1617,1580
1618,1632
1619,1396
1620,1482
1621,1474
1622,1580
1623,2072
1624,1746
1625,1618
1626,1470
1627,1508
1628,1372
1629,1350
1630,1400
1631,1300
1632,1608
1633,1670
1634,1754
1635,2052
1636,1850
1637,2060
1638,2014
1639,1880
1640,1914
1641,1862
1642,2150
1643,1858
1644,1886
1645,2046
1646,1788
1647,1920
1648,1628
1649,1742
1650,1364
1651,1512
1652,1518
1653,1560
1654,1530
1655,1238
1656,1274
1657,1278
1658,1064
1659,1208
1660,1116
1661,1030
1662,1024
1663,952
1664,1318
1665,1480
1666,1156
1667,1204
1668,1118
1669,1348
1670,1558
1671,1508
1672,1560
1673,1692
1674,1674
1675,1760
1676,1780
1677,1660
1678,1574
1679,1542
1680,1736
1681,1738
1682,1610
1683,1644
1684,1478
1685,1488
1686,1646
1687,1696
1688,1586
1689,1426
1690,1238
1691,1330
1692,1410
1693,1752
1694,1892
1695,1834
1696,1610
1697,1440
1698,1256
1699,1274
1700,1436
1701,1426
1702,1376
1703,1130
1704,1202
1705,1000
1706,908
1707,1090
1708,1136
1709,1136
1710,1274
1711,1388
1712,1584
1713,1720
1714,1788
1715,1788
1716,1614
1717,1670
1718,1702
1719,1494
1720,1776
1721,1576
1722,1724
1723,1694
1724,1728
1725,1738
1726,1854
1727,1728
1728,1782
1729,2032
1730,2016
1731,2086
1732,2012
1733,1786
1734,1926
1735,2062
1736,2038
1737,2154
1738,1996
1739,2050
1740,2154
1741,2130
1742,2008
1743,2040
1744,2034
1745,2060
1746,2006
1747,2012
1748,1644
1749,1720
1750,2032
1751,1974
1752,1624
1753,1950
1754,2134
1755,2092
1756,2272
1757,2238
1758,2266
1759,2104
1760,1914
1761,2034
1762,2370
1763,1858
1764,1692
1765,1602
1766,1600
1767,1474
1768,1516
1769,1766
1770,1652
1771,1696
1772,1572
1773,1324
1774,1588
1775,1618
1776,1754
1777,1630
1778,1712
1779,1618
1780,1644
1781,1996
1782,1860
1783,1916
1784,1626
1785,1630
1786,1386
1787,1554
1788,1286
1789,1544
1790,1384
1791,1390
1792,1378
1793,1474
1794,1696
1795,1784
1796,1626
1797,1766
1798,1572
1799,1436
1800,1220
1801,1194
1802,1364
1803,1352
1804,1222
1805,1228
1806,1130
1807,1240
1808,1170
1809,1188
1810,1312
1811,1260
1812,1174
1813,1078
1814,994
1815,918
1816,886
1817,980
1818,986
1819,1092
1820,1244
1821,1316
1822,1294
1823,1234
1824,1056
1825,1128
1826,1244
1827,1306
1828,1504
1829,1528
1830,1674
1831,1628
1832,1840
1833,1916
1834,1786
1835,1804
1836,1590
1837,1670
1838,1558
1839,1322
1840,1476
1841,1744
1842,1494
1843,1350
1844,1230
1845,1098
1846,1154
1847,1314
1848,1294
1849,1112
1850,1042
1851,1040
1852,1422
1853,1756
1854,1824
1855,1774
1856,2084
1857,2192
1858,2124
1859,2104
1860,1930
1861,1940
1862,1834
1863,2290
1864,2110
1865,1788
1866,1892
1867,2102
1868,2154
1869,2172
1870,2152
1871,2236
1872,2148
1873,2144
1874,1962
1875,2012
1876,1952
1877,1856
1878,1692
1879,1368
1880,1510
1881,1672
1882,1772
1883,1796
1884,1930
1885,1778
1886,1916
1887,1656
1888,1320
1889,1432
1890,1534
1891,1576
1892,1566
1893,1666
1894,1716
1895,1918
1896,1942
1897,1774
1898,1896
1899,2038
1900,2100
1901,1970
1902,2156
1903,2142
1904,2290
1905,2174
1906,2090
1907,2394
1908,2170
1909,2178
1910,2004
1911,1838
1912,1956
1913,1706
1914,1460
1915,1504
1916,1566
1917,1558
1918,1816
1919,1756
1920,2058
1921,1990
1922,1986
1923,1860
1924,1810
1925,1570
1926,1542
1927,1368
1928,1522
1929,1688
1930,1756
1931,2062
